pt3ISO,TradeValue,rt3ISO,period,rgDesc
USA,71053,AUT,2010,Import
USA,1423645,AUT,2010,Export
USA,129395,AUT,2005,Import
USA,107079625,AUT,2005,Export
USA,3111486,BEL,2015,Import
USA,4168077,BEL,2010,Import
USA,2848953,BEL,2005,Import
USA,2565019,BEL,2005,Export
USA,416120,BGD,2015,Import
USA,367187,BGD,2010,Import
USA,43610,BGR,2015,Import
USA,24790,BGR,2010,Import
USA,45804,BGR,2005,Export
USA,630998,BHR,2015,Import
USA,187216,BHR,2010,Import
USA,11340,BHR,2005,Import
USA,6841530,BHS,2015,Import
USA,3005671,BHS,2010,Import
USA,145605,BHS,2005,Import
USA,6265,BIH,2005,Export
USA,1000,BLR,2010,Import
USA,41700,BLR,2005,Export
USA,3274602,BLZ,2015,Import
USA,1481690,BLZ,2010,Import
USA,117,BLZ,2010,Export
USA,6005,BLZ,2005,Import
USA,1412243,BMU,2015,Import
USA,856428,BMU,2010,Import
USA,2630,BOL,2015,Import
USA,122808,BOL,2010,Export
USA,113100,BOL,2005,Import
USA,36020,BOL,2005,Export
USA,8836,BRA,2015,Import
USA,117584434,BRA,2015,Export
USA,21013,BRA,2010,Import
USA,76953971,BRA,2010,Export
USA,239646310,BRA,2005,Export
USA,3260897,BRB,2005,Import
USA,314,BRB,2005,Export
USA,3822184,BRB,2010,Import
USA,2383625,BRB,2015,Import
USA,168794617,CAN,2015,Import
USA,4644050217,CAN,2015,Export
USA,178596970,CAN,2010,Import
USA,2853854479,CAN,2010,Export
USA,113035369,CAN,2005,Import
USA,6929414787,CAN,2005,Export
USA,361853,CHE,2015,Import
USA,42366,CHE,2015,Export
USA,553225,CHE,2010,Import
USA,14027,CHE,2010,Export
USA,236845,CHE,2005,Import
USA,449245,CHE,2005,Export
USA,790387,CHL,2015,Import
USA,161289835,CHL,2015,Export
USA,42035,CHL,2010,Import
USA,101728771,CHL,2010,Export
USA,5366,CHL,2005,Import
USA,266660205,CHL,2005,Export
USA,133531606,CHN,2015,Import
USA,164440,CHN,2015,Export
USA,76201608,CHN,2010,Import
USA,431065,CHN,2010,Export
USA,14303347,CHN,2005,Import
USA,2046855,CHN,2005,Export
USA,1760829,COL,2015,Import
USA,368,COL,2015,Export
USA,92239,COL,2010,Import
USA,25196,COL,2010,Export
USA,2616,COL,2005,Import
USA,16176,COL,2005,Export
USA,1616,CPV,2015,Import
USA,4812,CPV,2010,Import
USA,8153,CPV,2005,Import
USA,1006106,CRI,2015,Import
USA,1467003,CRI,2010,Import
USA,28997,CRI,2005,Import
USA,4844875,CUB,2005,Import
USA,11221,CYP,2015,Import
USA,73132,CYP,2010,Import
USA,216505,CYP,2005,Import
USA,3034625,CZE,2015,Export
USA,6549,CZE,2010,Import
USA,6018484,CZE,2010,Export
USA,24291,CZE,2005,Import
USA,65240624,CZE,2005,Export
USA,3209638,DEU,2015,Import
USA,23889490,DEU,2015,Export
USA,4146814,DEU,2010,Import
USA,33803824,DEU,2010,Export
USA,5479000,DEU,2005,Import
USA,434920000,DEU,2005,Export
USA,1809555,DMA,2010,Import
USA,1015669,DMA,2005,Import
USA,254833,DNK,2015,Import
USA,11243,DNK,2015,Export
USA,319669,DNK,2010,Import
USA,10502,DNK,2010,Export
USA,1338144,DNK,2005,Import
USA,4181,DNK,2005,Export
USA,46724580,DOM,2015,Import
USA,200,DOM,2015,Export
USA,44276676,DOM,2010,Import
USA,28326910,DOM,2005,Import
USA,729536,DZA,2015,Import
USA,139509,DZA,2010,Import
USA,450,ECU,2010,Import
USA,99,ECU,2005,Import
USA,8894970,EGY,2015,Import
USA,5812231,EGY,2010,Import
USA,1335949,EGY,2005,Import
USA,4508718,ESP,2015,Import
USA,229963,ESP,2015,Export
USA,8157794,ESP,2010,Import
USA,38879468,ESP,2005,Import
USA,142665,ESP,2005,Export
USA,2498234,EST,2015,Export
USA,181519,EST,2010,Import
USA,268666,EST,2010,Export
USA,19113751,EST,2005,Export
USA,163581,FIN,2015,Import
USA,3090989,FIN,2015,Export
USA,28791,FIN,2010,Import
USA,1102677,FIN,2010,Export
USA,319937,FIN,2005,Import
USA,11853453,FIN,2005,Export
USA,104372,FJI,2015,Export
USA,62293,FJI,2005,Import
USA,640870,FJI,2005,Export
USA,3185826,FRA,2015,Import
USA,39283,FRA,2015,Export
USA,5598813,FRA,2010,Import
USA,30488,FRA,2010,Export
USA,2870538,FRA,2005,Import
USA,1075025,FRA,2005,Export
USA,4813,FRO,2005,Import
USA,440576,FSM,2005,Import
USA,537077,FSM,2010,Import
USA,5280595,GBR,2015,Import
USA,16632,GBR,2015,Export
USA,5942242,GBR,2010,Import
USA,24365729,GBR,2005,Import
USA,110306,GBR,2005,Export
USA,10266,GEO,2015,Import
USA,3000,GEO,2005,Export
USA,681570,GHA,2010,Export
USA,30582,GHA,2005,Export
USA,94673,GIN,2015,Import
USA,88316,GIN,2005,Import
USA,147035,GRC,2015,Import
USA,653457,GRC,2010,Import
USA,2084280,GRC,2005,Import
USA,1882684,GRD,2005,Import
USA,640866,GTM,2015,Import
USA,23977,GTM,2015,Export
USA,109231,GTM,2010,Import
USA,2542,GTM,2010,Export
USA,102,GTM,2005,Import
USA,37561,GTM,2005,Export
USA,10427,GUY,2010,Import
USA,267745,GUY,2015,Import
USA,9545,GUY,2005,Import
USA,7590,GUY,2005,Export
USA,1697686,HKG,2015,Import
USA,1640739,HKG,2010,Import
USA,1587281,HKG,2005,Import
USA,1981542,HND,2010,Import
USA,303640,HND,2010,Export
USA,123826,HND,2005,Import
USA,1140076,HND,2005,Export
USA,1952,HRV,2015,Export
USA,545,HRV,2010,Import
USA,3776,HRV,2005,Import
USA,2818,HUN,2015,Export
USA,83000,HUN,2005,Import
USA,12392162,IDN,2015,Import
USA,14262334,IDN,2010,Import
USA,15463052,IDN,2005,Import
USA,15920715,IND,2015,Import
USA,846415,IND,2010,Import
USA,135875,IND,2010,Export
USA,575007,IRL,2015,Import
USA,452160,IRL,2010,Import
USA,1708201,IRL,2005,Import
USA,233586,ISL,2015,Import
USA,277428,ISL,2010,Import
USA,590046,ISL,2005,Import
USA,1442000,ISR,2015,Import
USA,1880000,ISR,2010,Import
USA,1637000,ISR,2005,Import
USA,9361998,ITA,2015,Import
USA,45229,ITA,2015,Export
USA,12759827,ITA,2010,Import
USA,86660,ITA,2010,Export
USA,15954510,ITA,2005,Import
USA,433764,ITA,2005,Export
USA,26269868,JAM,2015,Import
USA,26474796,JAM,2010,Import
USA,21726439,JAM,2005,Import
USA,2209606,JOR,2015,Import
USA,1167765,JOR,2010,Import
USA,108923867,JPN,2015,Import
USA,36973,JPN,2015,Export
USA,131697239,JPN,2010,Import
USA,42555,JPN,2010,Export
USA,42990372,JPN,2005,Import
USA,261114,JPN,2005,Export
USA,949573,KNA,2010,Import
USA,1151315,KNA,2005,Import
USA,7821070,KOR,2015,Import
USA,959891,KOR,2015,Export
USA,7958373,KOR,2010,Import
USA,635897,KOR,2005,Import
USA,1992008,KWT,2015,Import
USA,579719,LBN,2010,Import
USA,4000,LBN,2005,Import
USA,1678086,LBY,2010,Import
USA,3455464,LCA,2005,Import
USA,3783800,LCA,2010,Import
USA,3157,LKA,2015,Import
USA,21631,LTU,2015,Import
USA,1804680,LTU,2015,Export
USA,178,LTU,2010,Import
USA,487782,LTU,2010,Export
USA,38254676,LTU,2005,Export
USA,19663,LUX,2015,Import
USA,408,LUX,2010,Import
USA,3672796,LVA,2015,Export
USA,18628,LVA,2010,Import
USA,256874,LVA,2010,Export
USA,148080,LVA,2005,Import
USA,20787865,LVA,2005,Export
USA,599454,MAR,2015,Import
USA,9164,MAR,2005,Import
USA,114099,MAR,2010,Import
USA,62,MDG,2010,Import
USA,93359,MDV,2015,Import
USA,174684860,MEX,2015,Import
USA,4314269,MEX,2015,Export
USA,113983900,MEX,2010,Import
USA,7102040,MEX,2010,Export
USA,85732849,MEX,2005,Import
USA,21958691,MEX,2005,Export
USA,151414,MLT,2015,Import
USA,307760,MLT,2010,Import
USA,166729,MLT,2005,Import
USA,10885,MNE,2015,Export
USA,2171,MNG,2015,Import
USA,52729,MSR,2005,Import
USA,34529,MUS,2015,Import
USA,487,MWI,2015,Import
USA,2628139,MYS,2015,Import
USA,152390,MYS,2015,Export
USA,3269893,MYS,2010,Import
USA,4683472,MYS,2005,Import
USA,90247,MYS,2005,Export
USA,1283,NAM,2010,Import
USA,42,NCL,2015,Import
USA,744,NGA,2010,Import
USA,3630,NIC,2015,Import
USA,2267,NIC,2015,Export
USA,17755,NIC,2010,Import
USA,1303,NIC,2010,Export
USA,4810,NIC,2005,Import
USA,14330,NIC,2005,Export
USA,1218287,NLD,2015,Import
USA,4580948,NLD,2015,Export
USA,1837516,NLD,2010,Import
USA,990757,NLD,2010,Export
USA,2690220,NLD,2005,Import
USA,886735,NLD,2005,Export
USA,591458,NOR,2015,Import
USA,308883,NOR,2015,Export
USA,860393,NOR,2010,Import
USA,1045,NOR,2010,Export
USA,188861,NOR,2005,Import
USA,73814,NPL,2015,Import
USA,37597,NZL,2015,Import
USA,127591435,NZL,2015,Export
USA,67924,NZL,2010,Import
USA,107915709,NZL,2010,Export
USA,287190,NZL,2005,Import
USA,178625119,NZL,2005,Export
USA,613836,OMN,2015,Import
USA,172775,OMN,2010,Import
USA,87025,PAK,2015,Import
USA,9727,PAK,2010,Import
USA,7224204,PAN,2015,Import
USA,2824422,PAN,2010,Import
USA,420,PAN,2010,Export
USA,587222,PAN,2005,Import
USA,1994389,PER,2015,Import
USA,992853,PER,2010,Import
USA,265174,PER,2005,Import
USA,416584,PER,2005,Export
USA,2836140,PHL,2010,Import
USA,2361355,PHL,2015,Import
USA,43035,PHL,2015,Export
USA,2373979,PHL,2005,Import
USA,343427,PLW,2015,Import
USA,173120,PLW,2010,Import
USA,24178,POL,2015,Import
USA,700,POL,2015,Export
USA,5271,POL,2010,Import
USA,4016,POL,2005,Import
USA,32092,POL,2005,Export
USA,898118,PRT,2015,Import
USA,655246,PRT,2015,Export
USA,1156572,PRT,2010,Import
USA,1273217,PRT,2005,Import
USA,42639,PSE,2015,Import
USA,4428621,PYF,2015,Import
USA,5992874,PYF,2010,Import
USA,4586877,PYF,2005,Import
USA,659516,QAT,2015,Import
USA,219046,QAT,2005,Import
USA,192637,QAT,2010,Import
USA,19423567,ROU,2015,Export
USA,40615,ROU,2010,Import
USA,205462,ROU,2010,Export
USA,7029,ROU,2005,Import
USA,6859983,ROU,2005,Export
USA,123348,RUS,2015,Import
USA,1204270,RUS,2015,Export
USA,47984,RUS,2010,Import
USA,1969349,RUS,2010,Export
USA,1253627,RUS,2005,Import
USA,21681222,RUS,2005,Export
USA,5535474,SAU,2015,Import
USA,4765606,SAU,2010,Import
USA,4077928,SAU,2005,Import
USA,32121,SGP,2010,Import
USA,9256,SGP,2005,Import
USA,485104,SLV,2015,Import
USA,329844,SLV,2010,Import
USA,113720,SLV,2005,Import
USA,62453,SRB,2015,Import
USA,2089,SRB,2010,Import
USA,5471,SRB,2005,Import
USA,1012,SUR,2010,Export
USA,3268,SVK,2015,Export
USA,19296,SVK,2005,Import
USA,15110,SVN,2010,Import
USA,171,SVN,2005,Export
USA,6284,SWE,2015,Import
USA,57236683,SWE,2015,Export
USA,19617,SWE,2010,Import
USA,19784064,SWE,2010,Export
USA,212981,SWE,2005,Import
USA,186957557,SWE,2005,Export
USA,5306,SYC,2005,Import
USA,5670552,SYR,2010,Import
USA,868815,SYR,2005,Import
USA,3717420,THA,2015,Import
USA,1,THA,2015,Export
USA,223422,THA,2010,Import
USA,394564,THA,2005,Import
USA,7055,TON,2010,Import
USA,10400546,TTO,2010,Import
USA,19152977,TTO,2015,Import
USA,9079501,TTO,2005,Import
USA,104072,TUN,2015,Import
USA,54255,TUN,2010,Import
USA,871970,TUR,2015,Import
USA,227443,TUR,2010,Import
USA,17409,TUR,2005,Import
USA,421,TUR,2005,Export
USA,33894089,TWN,2015,Import
USA,23546,TWN,2015,Export
USA,36367016,TWN,2010,Import
USA,89470,TWN,2010,Export
USA,14421702,TWN,2005,Import
USA,357677,TWN,2005,Export
USA,10077,TZA,2005,Export
USA,123853,UKR,2015,Export
USA,399205,UKR,2010,Export
USA,24497,UKR,2005,Export
USA,344992,URY,2015,Import
USA,8148741,URY,2015,Export
USA,237310,URY,2010,Import
USA,5981921,URY,2010,Export
USA,4091977,URY,2005,Export
USA,900062,VCT,2010,Import
USA,1193923,VCT,2015,Import
USA,693946,VCT,2005,Import
USA,132,VEN,2010,Import
USA,17930,VEN,2005,Import
USA,440075,VEN,2005,Export
USA,4137678,VNM,2015,Import
USA,2737200,VNM,2010,Import
USA,1680,VNM,2010,Export
USA,397655,VNM,2005,Import
USA,38051,WSM,2015,Import
USA,16037,WSM,2010,Import
USA,12715,WSM,2005,Import
USA,62836,ZAF,2015,Import
USA,1771,ZAF,2015,Export
USA,37115,ZAF,2010,Import
USA,146947,ZAF,2005,Import
USA,258,ZMB,2005,Import
USA,25202,ZMB,2005,Export
USA,730,ZWE,2015,Import
USA,1766,ZWE,2005,Export
UZB,5329,AUT,2010,Import
UZB,6919,AUT,2005,Import
UZB,210600,BLR,2015,Export
UZB,5848,FIN,2010,Export
UZB,2301,GBR,2005,Export
UZB,10000,ISR,2005,Import
UZB,41190,KAZ,2015,Export
UZB,14965,KAZ,2010,Import
UZB,268,KAZ,2005,Import
UZB,24191,KGZ,2010,Import
UZB,7228,KGZ,2005,Export
UZB,209648480,RUS,2015,Export
UZB,213144842,RUS,2010,Export
UZB,68989673,RUS,2005,Export
UZB,279,TUR,2005,Export
UZB,903280,UKR,2015,Export
UZB,563088,UKR,2010,Export
VAT,10000,USA,2010,Export
VCT,292,BGR,2005,Export
VCT,1591,BRB,2005,Export
VCT,10158,BRB,2010,Export
VCT,33058,CAN,2010,Export
VCT,13205,CAN,2005,Export
VCT,3206,DMA,2005,Import
VCT,108,EST,2005,Export
VCT,4608,GUY,2005,Export
VCT,782543,HND,2005,Export
VCT,1138,HRV,2010,Export
VCT,40250,LCA,2010,Import
VCT,8828,LTU,2010,Export
VCT,1228,LTU,2005,Export
VCT,24978,RUS,2005,Export
VCT,3073,TTO,2005,Export
VCT,12446,UKR,2010,Export
VCT,2548932,USA,2015,Export
VCT,2543957,USA,2010,Export
VCT,1825477,USA,2005,Export
VEN,148418,ARG,2010,Export
VEN,70313,BRA,2015,Export
VEN,11536,CAN,2010,Export
VEN,212801,CHL,2010,Export
VEN,16540,CHL,2005,Export
VEN,3519,COL,2010,Export
VEN,1904493,CRI,2005,Import
VEN,101902,CUB,2005,Import
VEN,14709,ESP,2010,Export
VEN,35093,ESP,2005,Import
VEN,12687,ESP,2005,Export
VEN,1182124,GTM,2005,Import
VEN,234433,HND,2005,Export
VEN,49446,ITA,2010,Export
VEN,11,LUX,2015,Import
VEN,19958,MEX,2015,Export
VEN,5144585,MEX,2005,Import
VEN,4794,PAN,2010,Export
VEN,2197,PER,2005,Export
VEN,8079,TTO,2015,Export
VEN,210290,TTO,2005,Import
VEN,99507,USA,2010,Export
VEN,298896,USA,2005,Import
VEN,107997,USA,2005,Export
VEN,584,VCT,2010,Export
VGB,9660,ATG,2005,Export
VGB,4381,DOM,2015,Export
VGB,276000,ISR,2015,Import
VGB,25388,JAM,2015,Import
VGB,20899,LVA,2005,Export
VGB,18788,MYS,2005,Import
VGB,596537,RUS,2015,Export
VGB,682898,RUS,2010,Export
VGB,4005071,RUS,2005,Export
VGB,28457,SWE,2015,Import
VGB,87049,SWE,2015,Export
VGB,51499,SWE,2010,Export
VGB,8409,UKR,2010,Export
VGB,24,UKR,2005,Export
VGB,2831772,USA,2015,Export
VGB,1884534,USA,2010,Export
VGB,320034,USA,2005,Import
VGB,2269807,USA,2005,Export
VGB,278,VCT,2010,Import
VNM,4343128,ARG,2015,Export
VNM,2133394,ARG,2010,Export
VNM,253363,ARG,2005,Export
VNM,546756,AUS,2015,Import
VNM,2462838,AUS,2015,Export
VNM,19040,AUS,2010,Import
VNM,8003959,AUS,2010,Export
VNM,3071057,AUS,2005,Export
VNM,63648,AUT,2015,Export
VNM,179138,AUT,2010,Export
VNM,299307,AUT,2005,Export
VNM,55023,BGR,2015,Export
VNM,4300,BLR,2010,Export
VNM,10382009,BRA,2015,Export
VNM,2880819,BRA,2010,Export
VNM,3402928,BRA,2005,Export
VNM,1867300,CAN,2015,Export
VNM,4054474,CAN,2010,Export
VNM,76824,CAN,2005,Export
VNM,6646,CHE,2015,Export
VNM,51402051,CHL,2015,Export
VNM,15180779,CHL,2010,Export
VNM,3870958,CHL,2005,Export
VNM,64578,CHN,2015,Import
VNM,212936,CHN,2010,Import
VNM,242374,CHN,2010,Export
VNM,60827,CHN,2005,Import
VNM,58809,CHN,2005,Export
VNM,78536,CZE,2015,Export
VNM,338882,CZE,2010,Export
VNM,20499,DEU,2015,Export
VNM,3975,DEU,2010,Export
VNM,114000,DEU,2005,Export
VNM,2323201,ESP,2015,Export
VNM,37512,ESP,2005,Import
VNM,538150,EST,2015,Export
VNM,1093769,EST,2010,Export
VNM,596053,EST,2005,Export
VNM,8287124,FIN,2015,Export
VNM,11877757,FIN,2010,Export
VNM,9275201,FIN,2005,Export
VNM,107005,FRA,2005,Export
VNM,141455,GBR,2005,Import
VNM,2234119,HKG,2010,Import
VNM,20971,HRV,2015,Export
VNM,49409,IDN,2015,Import
VNM,77277,IDN,2010,Import
VNM,27434,IND,2015,Import
VNM,13006,IRL,2015,Import
VNM,42272,IRL,2015,Export
VNM,735138,IRL,2010,Import
VNM,40686,ISL,2010,Import
VNM,13687,ITA,2005,Export
VNM,470750,JPN,2015,Import
VNM,616106,JPN,2015,Export
VNM,180788,JPN,2010,Import
VNM,134448,JPN,2010,Export
VNM,960292,JPN,2005,Import
VNM,358143,JPN,2005,Export
VNM,545235,KGZ,2010,Import
VNM,185687,KOR,2015,Import
VNM,1864,KOR,2015,Export
VNM,1626846,KOR,2010,Import
VNM,1645791,KOR,2005,Import
VNM,18386,KOR,2005,Export
VNM,283973,LTU,2015,Export
VNM,67942,LTU,2010,Export
VNM,173382,LTU,2005,Export
VNM,29061,LVA,2015,Export
VNM,32780,LVA,2010,Export
VNM,59341,LVA,2005,Export
VNM,195511,MEX,2010,Import
VNM,246031,MOZ,2015,Export
VNM,55520,MOZ,2005,Export
VNM,97719,MOZ,2010,Export
VNM,44697,MYS,2015,Import
VNM,131258,MYS,2010,Import
VNM,124724,MYS,2010,Export
VNM,7075,MYS,2005,Import
VNM,7461,MYS,2005,Export
VNM,506,NLD,2015,Import
VNM,104385,NOR,2015,Export
VNM,33221173,NZL,2015,Export
VNM,46068108,NZL,2010,Export
VNM,18632012,NZL,2005,Export
VNM,27130,PAN,2015,Export
VNM,399225,PHL,2015,Export
VNM,16867,ROU,2015,Export
VNM,219570,ROU,2010,Export
VNM,705878,ROU,2005,Export
VNM,734444,RUS,2015,Export
VNM,416101,RUS,2010,Export
VNM,231487,RUS,2005,Export
VNM,2835,SVK,2010,Export
VNM,5159163,SWE,2015,Export
VNM,5094457,SWE,2010,Export
VNM,6321833,SWE,2005,Export
VNM,2622394,TWN,2015,Import
VNM,102675,TWN,2015,Export
VNM,1847949,TWN,2010,Import
VNM,4426,TWN,2010,Export
VNM,2110397,TWN,2005,Import
VNM,80463,TWN,2005,Export
VNM,63706,UKR,2015,Export
VNM,193193,UKR,2010,Export
VNM,1622161,URY,2015,Export
VNM,1098743,URY,2010,Export
VNM,1113240,USA,2015,Import
VNM,6540482,USA,2015,Export
VNM,63191,USA,2010,Import
VNM,6696825,USA,2010,Export
VNM,15389,USA,2005,Import
VNM,477049,USA,2005,Export
VNM,170394,ZAF,2005,Export
VUT,6070,AUS,2015,Export
VUT,5187,AUS,2010,Export
VUT,47552,AUS,2005,Export
VUT,11780,CHN,2015,Export
VUT,1,FJI,2015,Export
VUT,7926,FJI,2010,Export
VUT,7752,NCL,2010,Import
VUT,2971725,NZL,2015,Export
VUT,1987160,NZL,2010,Export
VUT,319712,NZL,2005,Export
VUT,4435,TWN,2015,Import
VUT,16325,WLF,2005,Import
WLF,4763,FJI,2015,Export
WLF,3606,FJI,2010,Export
WLF,5343,FJI,2005,Export
WLF,2651,FRA,2010,Export
WLF,1549,NCL,2015,Export
WLF,8420,NCL,2010,Import
WLF,13102,NCL,2010,Export
WLF,8613,NCL,2005,Export
WLF,168470,NZL,2015,Export
WLF,301901,NZL,2010,Export
WLF,214790,NZL,2005,Export
WSM,25255,AUS,2010,Export
WSM,68680,CAN,2010,Export
WSM,5417,CHN,2010,Export
WSM,187,FJI,2010,Export
WSM,10734,FJI,2005,Export
WSM,4317,NCL,2010,Import
WSM,4806381,NZL,2015,Export
WSM,6943579,NZL,2010,Export
WSM,5005395,NZL,2005,Export
WSM,3893,USA,2015,Export
WSM,10531,USA,2010,Export
YEM,82,ARE,2015,Export
YEM,942707,AUT,2010,Export
YEM,26179,AUT,2005,Export
YEM,77912,BEL,2010,Export
YEM,617861,CAN,2010,Export
YEM,72392,CAN,2005,Export
YEM,1578411,CHL,2005,Export
YEM,10231,CZE,2005,Export
YEM,523883,DEU,2015,Export
YEM,4929062,DEU,2010,Export
YEM,1142301,EST,2010,Export
YEM,201905,EST,2005,Export
YEM,934684,FIN,2015,Export
YEM,1152626,FIN,2010,Export
YEM,268934,FIN,2005,Export
YEM,39767,FRA,2010,Export
YEM,83160,HRV,2015,Export
YEM,10569,HRV,2005,Export
YEM,9182,KWT,2015,Export
YEM,43578,LTU,2015,Export
YEM,174957,LTU,2010,Export
YEM,107767,LVA,2010,Export
YEM,21532,LVA,2005,Export
YEM,28295,MYS,2010,Export
YEM,344012,ROU,2015,Export
YEM,3845499,ROU,2010,Export
YEM,100550,ROU,2005,Export
YEM,130758,SVK,2010,Export
YEM,1544860,SVN,2015,Export
YEM,11260040,SVN,2010,Export
YEM,6769578,SWE,2015,Export
YEM,15501057,SWE,2010,Export
YEM,8781998,SWE,2005,Export
YEM,9177,UKR,2010,Export
YEM,71190,URY,2010,Export
ZAF,163,AGO,2015,Import
ZAF,171016,AGO,2010,Import
ZAF,45438,ALB,2010,Import
ZAF,50349,ARE,2015,Import
ZAF,32303,ARE,2005,Import
ZAF,8407,ARG,2015,Export
ZAF,2835094,ARG,2010,Export
ZAF,7249,ATG,2010,Import
ZAF,83336,AUS,2010,Export
ZAF,92447,AUS,2005,Import
ZAF,26531,AUS,2005,Export
ZAF,34497,AUT,2015,Export
ZAF,18056,AUT,2010,Export
ZAF,62413,AUT,2005,Export
ZAF,2970,BHR,2015,Import
ZAF,21915,BOL,2010,Export
ZAF,3347846,BRA,2015,Export
ZAF,6392640,BRA,2010,Export
ZAF,65633,BRA,2005,Export
ZAF,12105882,BWA,2015,Import
ZAF,19936,BWA,2015,Export
ZAF,13081629,BWA,2010,Import
ZAF,837,BWA,2010,Export
ZAF,7016781,BWA,2005,Import
ZAF,27053,BWA,2005,Export
ZAF,175468,CAN,2015,Export
ZAF,169617,CAN,2010,Export
ZAF,247499,CAN,2005,Export
ZAF,1286,CHE,2010,Import
ZAF,870343,CHL,2015,Export
ZAF,576530,CHL,2010,Export
ZAF,3346,CHN,2015,Import
ZAF,626539,CHN,2005,Import
ZAF,138276,CZE,2015,Export
ZAF,9249,CZE,2010,Export
ZAF,82155,DEU,2015,Export
ZAF,95401,DEU,2010,Export
ZAF,51000,DEU,2005,Export
ZAF,161,DNK,2015,Export
ZAF,16851,EGY,2010,Import
ZAF,153700,ESP,2015,Import
ZAF,28753,ESP,2015,Export
ZAF,258812,ESP,2005,Import
ZAF,17695,FIN,2015,Export
ZAF,198191,FIN,2010,Export
ZAF,40792,FIN,2005,Export
ZAF,96774,FRA,2015,Import
ZAF,80854,FRA,2010,Import
ZAF,2497256,FRA,2005,Import
ZAF,4977,FRA,2005,Export
ZAF,1681,GBR,2015,Export
ZAF,135733,GBR,2010,Export
ZAF,185349,GBR,2005,Import
ZAF,85423,GHA,2010,Export
ZAF,91109,GHA,2005,Export
ZAF,58373,HKG,2005,Import
ZAF,128784,IND,2015,Import
ZAF,428,IND,2005,Export
ZAF,114000,ISR,2005,Import
ZAF,37551,ITA,2010,Import
ZAF,80134,ITA,2005,Import
ZAF,197918,ITA,2005,Export
ZAF,56583,JAM,2015,Import
ZAF,52175,KOR,2015,Import
ZAF,83427,KOR,2005,Import
ZAF,4432740,LSO,2010,Import
ZAF,6795,LSO,2010,Export
ZAF,668,LUX,2005,Import
ZAF,176122,LVA,2005,Export
ZAF,85614,MDG,2015,Import
ZAF,137,MEX,2005,Export
ZAF,530,MLT,2010,Import
ZAF,5949800,MOZ,2015,Import
ZAF,2117284,MOZ,2005,Import
ZAF,736817,MOZ,2005,Export
ZAF,3623176,MOZ,2010,Import
ZAF,18003,MOZ,2010,Export
ZAF,228291,MUS,2015,Import
ZAF,142064,MUS,2010,Import
ZAF,481738,MUS,2005,Import
ZAF,1694,MWI,2005,Export
ZAF,15643,MYS,2005,Import
ZAF,1782143,MYT,2005,Import
ZAF,6199421,NAM,2010,Import
ZAF,512737,NAM,2010,Export
ZAF,5619028,NAM,2005,Import
ZAF,189429,NAM,2005,Export
ZAF,12518,NCL,2010,Import
ZAF,728,NLD,2015,Import
ZAF,61426,NLD,2015,Export
ZAF,48484,NLD,2005,Import
ZAF,65281,NZL,2015,Import
ZAF,4557955,NZL,2010,Export
ZAF,31792,PHL,2005,Import
ZAF,2,PRT,2015,Export
ZAF,3567,PYF,2015,Import
ZAF,1361,PYF,2010,Import
ZAF,429,QAT,2015,Import
ZAF,85362,QAT,2005,Import
ZAF,9198,RUS,2005,Export
ZAF,106667,SAU,2015,Import
ZAF,50667,SAU,2010,Import
ZAF,55,SVK,2015,Export
ZAF,78511,SWE,2015,Export
ZAF,45792,SWE,2010,Export
ZAF,18086,SWE,2005,Export
ZAF,860645,SWZ,2005,Import
ZAF,351672,SWZ,2005,Export
ZAF,4532814,SYC,2015,Import
ZAF,2001327,SYC,2010,Import
ZAF,2871125,SYC,2005,Import
ZAF,450888,TWN,2015,Import
ZAF,312945,TWN,2010,Import
ZAF,793266,TWN,2005,Import
ZAF,11931,TZA,2015,Import
ZAF,26267,TZA,2005,Export
ZAF,22823,URY,2010,Export
ZAF,15128,USA,2015,Import
ZAF,430789,USA,2015,Export
ZAF,216575,USA,2010,Export
ZAF,255571,USA,2005,Export
ZAF,7861,ZAF,2015,Import
ZAF,31408,ZAF,2010,Import
ZAF,133654,ZMB,2015,Import
ZAF,681722,ZMB,2015,Export
ZAF,11630,ZMB,2010,Import
ZAF,1643078,ZMB,2010,Export
ZAF,2913,ZMB,2005,Import
ZAF,1323352,ZMB,2005,Export
ZAF,78328,ZWE,2015,Import
ZAF,2638118,ZWE,2015,Export
ZAF,56289,ZWE,2010,Import
ZAF,4074240,ZWE,2010,Export
ZAF,1167252,ZWE,2005,Export
ZMB,5087,BWA,2015,Import
ZMB,498725,BWA,2010,Import
